post_id,source,source_type,source_name,text,timestamp,engagement_metric,lang,backlash_flag
27de9c1b-2ab1-46bc-9e3d-781a2b615306,whatsapp,primary_dataset,whatsapp,I ain't accepting the new policy if Facebook team ain't keeping my personal private data,2021-04-30T01:06:54Z,0,en,1
216292d2-1256-4fdb-af24-f39c448d11be,whatsapp,primary_dataset,whatsapp,Privacy is already out of bed.,2021-04-29T21:48:51Z,0,en,1
a4807d6c-2192-44db-94b7-89027f6524e8,whatsapp,primary_dataset,whatsapp,"Even if whatsapp has already opened the data adn on, showing messages takes a while, please fix whatsapp",2021-04-29T21:17:58Z,0,en,1
54adbabe-2004-47b2-a83f-bd996c538ce4,whatsapp,primary_dataset,whatsapp,"The storage is low, my data is low, but the storage is big. Open the story immediately. The storage has been reduced, sorry.",2021-04-29T19:36:34Z,0,en,1
633847d4-3ee4-4bfb-a28b-4caa808e41fd,whatsapp,primary_dataset,whatsapp,"Please for whatsap not to be linked to facebook, because the fall of our number is no longer privacy. Everyone can know our number from facebook, which we don't even know is safe.",2021-04-29T17:35:33Z,0,en,1
acd79cfb-b601-4bb9-a251-6cd378ed67e3,whatsapp,primary_dataset,whatsapp,The policy is getting harder. It's too late for me to erase permanently.,2021-04-29T17:06:02Z,0,en,1
739f1791-9faa-4c0b-a46a-edaeeec8f7d8,whatsapp,primary_dataset,whatsapp,"Where are your addresses... let me go... 300 thousand dollars to shame other people with a piece of data, use the word ""pussy"" again.",2021-04-29T15:24:08Z,0,en,1
0f50307a-f172-4670-831c-dcd96718688e,whatsapp,primary_dataset,whatsapp,Matapp sent Poto data faster,2021-04-29T14:50:41Z,0,en,1
7068718a-9dbc-459c-8e1a-7b75a36cb009,whatsapp,primary_dataset,whatsapp,"All of a sudden the chat went missing without knowing the cause, and all the data in it was important to go to college.",2021-04-29T13:29:26Z,0,en,1
1463ed63-4d64-44b4-90af-7b0ca08fe32d,whatsapp,primary_dataset,whatsapp,"I'm very disappointed as to why it always recovers Whasapp's message. So, miss messages. All the important data files in WA or group messages. Please cooperate.",2021-04-29T08:40:40Z,0,en,1
3b7a3902-8249-4fdf-9d08-a00b436592b9,whatsapp,primary_dataset,whatsapp,Why do I like being on the block always changing cards so I'm tired of buying cards why I'm doing this? Please fix it or protect my privacy. I'm afraid I'm being fed. Please fix it.,2021-04-29T07:28:39Z,1,en,1
4ba39e54-a75c-46fb-b0a6-eff453a69a97,whatsapp,primary_dataset,whatsapp,Why is the data missing and the application is closed?,2021-04-29T00:52:37Z,0,en,1
6000fdfb-b433-4ddd-b7ee-4b4e2838fd89,whatsapp,primary_dataset,whatsapp,"Very disappointed by this application of whatsapp, no. Why did you block it? Why would you play the block without any notice before, no matter how much data is missing because it's blocked. Please reopen the block for my no.",2021-04-28T21:00:38Z,0,en,1
aa07ddd9-67ee-43ed-b834-1d2bc20c81d4,whatsapp,primary_dataset,whatsapp,Frequent errors and chat data are missing on backup. Please return them,2021-04-28T18:47:10Z,0,en,1
900a58f6-91e4-43b8-ab2c-950f05d4a8e8,whatsapp,primary_dataset,whatsapp,unable to maintain user privacy.,2021-04-28T14:38:06Z,0,en,1
6e5a59cf-0518-4242-b358-7f0a323ef9c6,whatsapp,primary_dataset,whatsapp,Privacy doesn't know if it's safe or not.,2021-04-28T13:36:32Z,0,en,1
ab104a0e-0380-4e6d-9c68-2019a0b5d05b,whatsapp,primary_dataset,whatsapp,I don't like data sharing on Facebook and so a lot of wa coming in from an unknown number!,2021-04-28T10:33:44Z,0,en,1
21c3aedd-e678-474b-8fc5-3660630dcca8,whatsapp,primary_dataset,whatsapp,I gave my 2karna star a double update of the new wa so that it eliminates all the data stored in the previous wa.,2021-04-28T09:57:24Z,0,en,1
78cbaab5-9019-491e-9fe5-4375fb3026d4,whatsapp,primary_dataset,whatsapp,Why can't I use mobile data when I still have a lot of data and 4G networks?,2021-04-28T07:21:33Z,0,en,1
21b1f282-99fc-4100-a7ec-69c10c612053,whatsapp,primary_dataset,whatsapp,"I gave you a 2 star because all the data is sent to Facebook, so I'm going to give you a 5 star.",2021-04-28T04:58:27Z,0,en,1
9ad44f39-9842-4c36-a78a-63a2322f3319,whatsapp,primary_dataset,whatsapp,Not good for data storage,2021-04-28T03:54:30Z,0,en,1
ffec1747-8102-4a43-9dd7-8aa1a236536a,whatsapp,primary_dataset,whatsapp,"The status is in privacy but it's still visible, so it's uncomfortable because there's no privacy. I'm sorry.",2021-04-27T22:38:28Z,0,en,1
55a99cc5-21d1-46c2-bd60-5801110ad4a8,whatsapp,primary_dataset,whatsapp,"MR GOEGLE I'm so grateful to be able to contact M, the G.S.S.U., talk, socialize everything, not planning, not perspiring someone, what's fault, describing him. When someone opens his mind or accident, they come up with it.",2021-04-27T20:33:18Z,18,en,1
f64c85ff-f069-4168-b157-a5515f60d6cb,whatsapp,primary_dataset,whatsapp,"Those who come are not in order, the slow delivery quality of bad stuff",2021-04-27T19:43:51Z,0,en,1
93ddda55-6386-4b20-bfb9-de6a58963731,whatsapp,primary_dataset,whatsapp,Why can't I get into the game when my network is good. My data is full.,2021-04-26T23:03:20Z,0,en,1
8d5adb51-1b6a-480f-be31-fa90f1c8ef1a,whatsapp,primary_dataset,whatsapp,"The download didn't last long, the data was all burned up.",2021-04-26T18:05:39Z,0,en,1
061b75d9-4a41-43c2-b23f-49edc433a969,whatsapp,primary_dataset,whatsapp,"This application is really ugly, when I enter WhatsApp it is always out and all the data on WhatsApp is lost in that there is a school assignment, I help fix the application again",2021-04-26T16:00:13Z,0,en,1
f9b91d57-e179-48f8-9d19-abaca0c540d3,whatsapp,primary_dataset,whatsapp,"Please, the customer's private security department is tightened by three days. No, I'm always sending the chat to the people in my contact..even to the contacts whose numbers are not saved by me..where the chats are shared for the money anymore..I also need no money to share.",2021-04-26T05:34:26Z,8,en,1
f7bb839a-a0a9-4b86-b269-01a460e5ecae,whatsapp,primary_dataset,whatsapp,"Getting here is getting worse, the story is uploaded to a burem, the vidio is being cut off the front as it's being sent to the story so it's being cut back, otherwise, I've even cut the front and I've already been sent the story so it doesn't actually happen this week, this error incident has happened since last month, there's also news that whatsapp can see the user's privacy, getting here the app is getting more error, hopefully with bad criticism this is whatsapp can fix it!",2021-04-25T16:22:31Z,2,en,1
daa3394e-8229-4884-8741-d2a60b1a0cf6,whatsapp,primary_dataset,whatsapp,Good and sure everyone's got this apl. But unfortunately because it belongs to Facebook. It's dangerous too.,2021-04-25T11:16:40Z,0,en,1
80518def-e69a-4fa1-abdb-54b623288227,whatsapp,primary_dataset,whatsapp,"If you don't get a drever soon, and a new drever comes after the food is ready, consumers can't add order.",2021-04-25T10:30:59Z,0,en,1
c866195f-b769-4bcc-902c-5576cf6cbe2a,whatsapp,primary_dataset,whatsapp,Why can't share location,2021-04-24T20:09:50Z,0,en,1
ef7bda13-5052-477d-ac50-bf993cf5242b,whatsapp,primary_dataset,whatsapp,Why did GK come?!,2021-04-24T18:09:20Z,0,en,1
9ca92974-81dd-4d6d-874c-5bfcbe791fa5,whatsapp,primary_dataset,whatsapp,"It's good at first, but it's getting slower and slower like a snail.",2021-04-24T15:29:50Z,0,en,1
9293bde5-19ff-4b74-914e-d42d357afe10,whatsapp,primary_dataset,whatsapp,Notivification code didn't come. Lewar tlp left text message. It's right!!!,2021-04-24T11:25:01Z,0,en,1
b25673ad-7cee-4d26-8d8e-ebb4b68e2eea,whatsapp,primary_dataset,whatsapp,A lot of changing privacy is uncomfortable to use,2021-04-24T10:18:27Z,0,en,1
faf6bcbc-d2d3-441a-bfa4-e344dacced35,whatsapp,primary_dataset,whatsapp,"Facebook, youtube, instagram is deprecated, there's also regular updates. But whatsapp has an odd expiry, it's even weirder after expired. It can't be used.",2021-04-24T09:02:19Z,0,en,1
12addc1f-d158-41f6-8853-90315f80268d,whatsapp,primary_dataset,whatsapp,Please act decisively on the mode that has violated the privacy of the status.,2021-04-24T05:18:40Z,0,en,1
f4a23704-28ca-4477-8423-286f2eec54fc,whatsapp,primary_dataset,whatsapp,"I've got a block. I don't know what I'm doing. I'm not breaking any policy, I'm asking for a solution!",2021-04-23T12:35:03Z,0,en,1
58247c6c-1190-421b-913b-f68dda5cf304,whatsapp,primary_dataset,whatsapp,Why is it that since it's taken over facebook it's not so good to make stories late it sounds so bad,2021-04-23T05:05:13Z,0,en,1
1121d467-1fbb-42f7-b619-8c2d9e20ef93,whatsapp,primary_dataset,whatsapp,"The bigger the data, the bigger the data.",2021-04-23T04:25:10Z,0,en,1
99354b0f-5537-41b3-8ca8-ff5d211a58f2,whatsapp,primary_dataset,whatsapp,Privacy is no longer on this application plus can't remove virtex - virtex chats since being held by Facebook whatsapp so apk that hasn't been useful to me,2021-04-22T16:22:25Z,0,en,1
e3f46f86-3bd5-493c-b7e0-969ccbe6d942,whatsapp,primary_dataset,whatsapp,"MALES BGT, PLEASE DON'T FORGET ANYWAY, WHATEVER I HAVE TO DO!!!!!!!",2021-04-22T12:02:00Z,0,en,1
5a9c75b3-3c5c-4714-9f3a-08846a80aab5,whatsapp,primary_dataset,whatsapp,"I don't know why all of a sudden the chat history and phone history are missing, but on backup also to gdrive. Don't understand how many files and very important data, thank you. WhattsApp has given a bad experience :)",2021-04-22T06:29:09Z,20,en,1
3d04c101-07a8-48ff-8b96-0c00e1c33618,whatsapp,primary_dataset,whatsapp,"""Arrived chat data all indistinct bgt",2021-04-22T05:16:04Z,0,en,1
402177b9-8776-47d1-9ef8-e3369a9226fa,whatsapp,primary_dataset,whatsapp,why the location feature does not run to its position so useless futur share of the location,2021-04-21T22:23:32Z,0,en,1
6782aa57-bce5-4480-9695-8f7871709448,whatsapp,primary_dataset,whatsapp,"My data packets are full, signals okay, ank is up, cache is clean, but why isn't the WA visa sending and receiving messages?! why can't it be like I don't have the data package? I don't think anything's wrong.",2021-04-21T10:19:06Z,74,en,1
4ed1f79b-75cc-4cd3-8ce0-60dae0712f4e,whatsapp,primary_dataset,whatsapp,"Send a share lock in the group to bug all the groups, please fix it because I work through this app.",2021-04-21T09:59:06Z,0,en,1
dd5b4cb5-723a-4bc3-80bc-28b81c7f6859,whatsapp,primary_dataset,whatsapp,Lack of application policy.,2021-04-20T22:17:32Z,0,en,1
6e62247a-d695-4498-b487-ce06df7c4cce,whatsapp,primary_dataset,whatsapp,"Why now after a live share in group, the following chats don't exist",2021-04-20T19:31:14Z,1,en,1
71276b16-26f7-4766-920a-71d8249c0941,whatsapp,primary_dataset,whatsapp,Why did I go to the block when there wasn't any notice before? Help me open the block. I've been around for a long time.,2021-04-20T15:47:10Z,0,en,1
b57b3111-076c-4bf7-aa0e-200387790cbf,whatsapp,primary_dataset,whatsapp,"I don't understand anymore, I've deleted all data from the beginning 5 times already. Why is it that all of a sudden it's only 120mb full of memories and 1.2gb?",2021-04-20T00:22:01Z,0,en,1
8f721073-28a0-47d4-9cb0-6b97624ef59d,whatsapp,primary_dataset,whatsapp,"Whatsapp's security system was worried, my account had been spamed several times and finally hacked into other people.",2021-04-19T23:23:02Z,127,en,1
005773d3-4118-484f-9782-871ea65803f4,whatsapp,primary_dataset,whatsapp,"Since whatsApp is on Facebook, I don't trust whatsapp.",2021-04-19T22:48:17Z,0,en,1
9ba60910-0eff-45c3-9d97-ad62e3072c96,whatsapp,primary_dataset,whatsapp,"The camera bug after it's bought stock facebook..y.. flash on dark photos, flash auto photo is also as dark as the flashless function. How can you take a photo of night or less light, no clear results..y blur and dark love 1 star first.",2021-04-19T22:01:53Z,7,en,1
674b2b30-92ca-4786-9a5c-6cf0deda5d68,whatsapp,primary_dataset,whatsapp,Too many troublesome new policies.,2021-04-19T15:06:41Z,0,en,1
6a69721a-9d7f-4de5-a9a0-8e82cc8b6332,whatsapp,primary_dataset,whatsapp,"I'm sorry for star 1 because I got blocked by an outsider, please go to private security, 'cause no.",2021-04-19T14:11:39Z,0,en,1
93346fd4-639f-4827-86f6-6ad3ded4fc03,whatsapp,primary_dataset,whatsapp,Why didn't my friend show up on my porch when he wasn't on my block or privacy?,2021-04-19T12:42:14Z,0,en,1
deb8bc5a-dba0-450b-bc6b-48c1d7c69c76,whatsapp,primary_dataset,whatsapp,Lemot....equivocal user privacy,2021-04-19T11:01:19Z,0,en,1
ab99cfce-11df-49de-ab3d-b9f817dd1a73,whatsapp,primary_dataset,whatsapp,It's been blocked twice. It's made data. And all of my stuff is gone.,2021-04-19T02:56:21Z,0,en,1
4037d9a6-6f76-4040-8b8a-d9da98a2d5d0,whatsapp,primary_dataset,whatsapp,A new notification appears when it's opened... because I end up taking off and putting it on again... but the data is a bit much...,2021-04-19T00:10:50Z,0,en,1
74dc9b9a-4fff-4841-81ca-9b2ccd23092b,whatsapp,primary_dataset,whatsapp,WhatsApp is widespread data break-ins. There are a lot of hacks. Please advise the developer to increase the safety of the application. We as users fear that something similar will happen to us.,2021-04-18T21:27:43Z,13,en,1
0d06bbd1-c73b-43f0-9758-a66689ad31d3,whatsapp,primary_dataset,whatsapp,I've been trying to update you over and over again with wifi and cellular data. What's going on? I can't get an update until I'm pissed off.,2021-04-18T20:20:03Z,0,en,1
0273589a-e7f4-4be4-92c2-06f087bab558,whatsapp,primary_dataset,whatsapp,Can't shareloc..,2021-04-18T17:22:59Z,0,en,1
2669a84d-51a2-44af-99d1-97b92942b602,whatsapp,primary_dataset,whatsapp,"Please be more concerned about the user's privacy... why have I arrived?"" ""I've been blocked so recently turned on a new card. There's just no one trying to get in code +91.""",2021-04-18T12:45:55Z,0,en,1
8972e29c-1e3b-467a-9727-024d2a95a8a8,whatsapp,primary_dataset,whatsapp,Bad APP SELLING A PRIVATE PEOPLE'S CONTOLLL,2021-04-17T23:52:11Z,0,en,1
4690b1ed-9077-4f54-b946-b22f6e626aad,whatsapp,primary_dataset,whatsapp,Please add more privacy status option.,2021-04-17T22:48:06Z,0,en,1
703810df-c9d7-4fa8-bc79-acb135928687,whatsapp,primary_dataset,whatsapp,It's Gumanasi..Abis updates how his chat Gx can be processed when the package is still full...,2021-04-17T21:36:46Z,0,en,1
11838da7-4e06-4cdf-a778-29a879e7db95,whatsapp,primary_dataset,whatsapp,"Please fix it in storage so it can be 700mb an up when chats are only 6 to 10 people, even if I've deleted all the data, please respond.",2021-04-17T21:21:07Z,0,en,1
147502d9-52c8-4067-bf8f-ea6398004a0a,whatsapp,primary_dataset,whatsapp,"Please let the whatsap make a new policy, if you want to do whatsap on a new phone with a dead number /hangus.make another policy can log in to our dead number.",2021-04-17T13:46:47Z,0,en,1
b80cecd8-ae64-4d73-b8d4-ffc79a79fd42,whatsapp,primary_dataset,whatsapp,What's taking the code so long?,2021-04-17T09:04:35Z,0,en,1
c2e09ab9-1558-4d30-b322-bfe0a78feb2f,whatsapp,primary_dataset,whatsapp,Data can be tapped by the other side. It's oddly application used by many users.,2021-04-16T22:14:15Z,0,en,1
2156dc4b-488b-4f5d-9b02-9f15f1ff688e,whatsapp,primary_dataset,whatsapp,I'll give you one star if the data on the notification likes Dateng,2021-04-16T19:35:58Z,0,en,1
dfd27f24-4af7-4dcb-a5c9-3762f55e759e,whatsapp,primary_dataset,whatsapp,Ugly..update cma exhausted data,2021-04-16T14:19:39Z,0,en,1
6c2e41df-0de2-4a02-88d8-05953354bfc8,whatsapp,primary_dataset,whatsapp,"WA why go on, why can't accept group messages, like sharelocs in class groups",2021-04-16T08:17:51Z,0,en,1
11427412-99a1-481c-a09f-f59deef57ab5,whatsapp,primary_dataset,whatsapp,Why is opening a status so wasteful data!!!,2021-04-16T05:53:09Z,0,en,1
d584314d-e0d9-4545-8995-4d21f7409ee2,whatsapp,primary_dataset,whatsapp,Are you guys protecting our privacy?,2021-04-16T03:56:27Z,0,en,1
4861f88c-8cfc-434e-a531-eedf49fd5ad9,whatsapp,primary_dataset,whatsapp,Why are there so many whatsapp users today whose numbers are blocked all of a sudden. They don't violate whatsapp policy?,2021-04-15T19:17:06Z,0,en,1
e30d8229-d43f-4475-a527-25304f818b6c,whatsapp,primary_dataset,whatsapp,"Please, I don't know why I can't! It's on the block, please don't block it! There are important office files and data to convey",2021-04-15T15:52:47Z,0,en,1
967d0201-6244-4749-ad61-1283fa0e7aef,whatsapp,primary_dataset,whatsapp,Application Looking for Siri's data,2021-04-15T13:55:56Z,0,en,1
50ad1ae4-f90b-48f4-9d92-e8379f7c9641,whatsapp,primary_dataset,whatsapp,It's a matter of privacy.,2021-04-15T11:59:54Z,0,en,1
b8241d35-b5f9-4636-be55-90517625ae4a,whatsapp,primary_dataset,whatsapp,"Chat I'm in a hack with a guy, he says it's private but I don't know how to hack! I'm ashamed of my chat with my girlfriend! I swear it doesn't make any sense.",2021-04-15T09:36:12Z,0,en,1
6c17b58e-da14-4d8d-8124-9a6018fe1c30,whatsapp,primary_dataset,whatsapp,It's like Facebook using only emails and passwords. &lt;br /&gt;If you use a number when your driver's license is gone then it's no good.&lt;/i&gt; &lt;i&gt;Thank you so much. &lt;i&gt;&lt;/i&gt; &lt;i&gt; Thank you. &lt;/i&gt; &lt;i&gt; &lt;i&gt; I'm sorry.&lt;/i&gt; &lt;/i&gt; &lt;i&gt; I'm sorry. &lt;/i&gt; &lt;/i&gt; &lt;i&gt; I'm sorry. &lt;/i&gt; &lt;/i&gt; &lt;,2021-04-14T23:13:46Z,0,en,1
f8dd9a04-59d6-4905-897a-3da048a0649e,whatsapp,primary_dataset,whatsapp,"He said there's no wire, but I can see my mom tapped my dad's cell phone so her private message got caught, it's past the QR code. Yeah, it's a QR code advice on the phones of all users, thank you.",2021-04-14T19:47:04Z,0,en,1
bf099acd-1a22-42d5-8c64-3caba4dff344,whatsapp,primary_dataset,whatsapp,"This apple is not good, because hackers can look for information or steal important data from other people illegally at WhatsApp and so many technology/applications that can reach people into our WhatsApp.",2021-04-14T14:29:29Z,0,en,1
23b254a9-1fbc-493c-abcc-6b1b8fb514de,whatsapp,primary_dataset,whatsapp,"Now the use of wa data is wasteful, and also wasteful on batteries, affixed mulu updates. Acc admin increases data usage reduction",2021-04-14T12:54:04Z,0,en,1
b94e61ba-f1b1-4c6a-b9bf-598ec6a65b72,whatsapp,primary_dataset,whatsapp,"Now if we share live location d group, often we can't update chat d group..what the hell!",2021-04-14T10:56:24Z,1,en,1
bec8f6fe-c253-4865-862a-22507a65d69f,whatsapp,primary_dataset,whatsapp,You can only pin 3 chats. &lt;br /&gt;My class group is my work group &lt;i&gt;Group Group &lt;/i&gt; &lt;i&gt;My group is 5 woi! &lt;/i&gt;,2021-04-14T09:24:26Z,0,en,1
1eb99421-6fc9-4d75-9e35-2b04d83d8fee,whatsapp,primary_dataset,whatsapp,Under the fb privacy is dangerous,2021-04-14T09:15:43Z,0,en,1
adcfb92a-4195-4361-a171-d672bdcaea2c,whatsapp,primary_dataset,whatsapp,The direction after further updates can not be used and the data is there again,2021-04-14T09:03:40Z,0,en,1
ea28a647-33e3-48f3-becf-899d1f457ad6,whatsapp,primary_dataset,whatsapp,"It's getting unclear, using data from the Wi-Fi. It's not working, Mrs. vcan. It's got to be a mobile broadband package.",2021-04-14T04:10:29Z,0,en,1
74955954-925b-4a1d-82f5-0bc08d89043e,whatsapp,primary_dataset,whatsapp,I don't know why it's a problem now. The incoming messages are often too late for notifications. Even whatsapp status of our contacts don't appear when they're updated.,2021-04-14T03:23:42Z,31,en,1
70e8a881-79c5-4496-b6b6-58b4953418ad,whatsapp,primary_dataset,whatsapp,"Since you've been in Facebook, there's a lot of messages in the grub that don't come in when you share the lock.",2021-04-14T01:41:47Z,0,en,1
dbe8db7b-fed6-4973-8a4f-cf4eace7007c,whatsapp,primary_dataset,whatsapp,Status and messages are still readable by the WhatsApp user modified even after it was deleted. The privacy problem is not protected. Does it seem unsafe to use this application?,2021-04-13T21:46:37Z,0,en,1
a2ba62e4-5bec-462f-ac14-79da1b636de1,whatsapp,primary_dataset,whatsapp,"Ni whatsapp What'sapp What's the shopping area? fontcolor="" # FFFF00""Advertisinghere fontcolor="" # FFFF00""dizzilyremoved fontcolor="" # FFFF00""there'smorethereup fontcolor="" # FFFF00""my quotawas wasteful fontcolor="" # FFFF00""that'snottheproperofthe ad fontcolor="" # FFFF00""fainter",2021-04-13T20:51:45Z,0,en,1
9cf1081d-1ff8-4a68-aaf6-31b8598406c0,whatsapp,primary_dataset,whatsapp,Lost data,2021-04-13T20:36:24Z,0,en,1
7414a5c8-5d2b-4e76-9e6b-1ff7b967f323,whatsapp,primary_dataset,whatsapp,"The application is fine, but why don't you have the key to the application on my phone, the oppo a1k.",2021-04-13T15:17:29Z,0,en,1
86a3dc15-9289-4ee1-a0b0-1c8aad74996d,whatsapp,primary_dataset,whatsapp,"about the image please fix it so it's brighter not to blur when vidio calls, and when making a snap (status) is a long vidio so it doesn't delay movement and sound, it's a question of whether it likes the new sound first, if it's minimal 1mnt for the vidio share at whatsapp status, trima.",2021-04-13T14:17:47Z,0,en,1
c148df01-1520-44f4-9051-2c93399e0392,whatsapp,primary_dataset,whatsapp,"Why is it that when this apk is controlled FaceBook all the vidios we share are always so loud it's as if the resolution was low, even though before we post the photo and his Vidio was a good resolution.",2021-04-13T13:15:18Z,1,en,1
f9e9075e-f46b-4f77-8ff8-57ceadc4746a,whatsapp,primary_dataset,whatsapp,It's been a long time and it's been a long time since it's been filled out.,2021-04-13T09:31:51Z,0,en,1
ff1a141f-1822-4bfd-bb8b-823e85672d5b,whatsapp,primary_dataset,whatsapp,"cannot download even if disabled devices, reboots, or clear data or clear chase please help..",2021-04-13T08:04:19Z,0,en,1
d71a9e0a-7c0e-46ed-98cd-6491ad15a3e8,whatsapp,primary_dataset,whatsapp,"Why is whatsapp always blocking my nos for no reason, I'm using that number to study and work.",2021-04-13T06:39:31Z,0,en,1
2cef3f79-03ca-4cb3-aedc-00917f180c8c,whatsapp,primary_dataset,whatsapp,It's a data-loss application.,2021-04-12T19:46:37Z,0,en,1
417e75c5-781d-46b7-8331-55745fe4448f,whatsapp,primary_dataset,whatsapp,"Bad Apk, leaky user data",2021-04-12T18:33:50Z,0,en,1
79120a60-3dc1-43b9-a122-807c8ae5140d,whatsapp,primary_dataset,whatsapp,Please help me. Why? I'm always scared and unusable. Please be very wise.,2021-04-12T09:40:18Z,1,en,1
1a144613-7f37-4278-9fcb-a73284b2ff87,whatsapp,primary_dataset,whatsapp,The lack of privacy is still a hack.,2021-04-12T08:57:10Z,0,en,1
75514295-9783-4a14-984d-53b0def980c8,whatsapp,primary_dataset,whatsapp,"DON'T UPDATE!!!! Ever since the updates, a lot of people have had to hack into what they do with their privacy.",2021-04-11T19:32:39Z,0,en,1
8d0c5444-8239-4ab0-84a1-c6abd6b6ce55,whatsapp,primary_dataset,whatsapp,Try a barrel if it's ppus wa it sngpe Dhe pu chat 2 with data 2 mcm vdio or fto 2 go along with thpus lgi k try kkam bkin will be rich messenger it k bh,2021-04-10T15:39:13Z,0,en,1
bd653539-0fa1-4420-a851-25cf492813d6,whatsapp,primary_dataset,whatsapp,"I'm tired of being invited here and there, straight into the crowd.",2021-04-10T10:46:05Z,3,en,1
5d0d58ec-15a0-4013-a512-41c3a244543c,whatsapp,primary_dataset,whatsapp,"I'm done talking about the photos in the conversation, but they're gone too, they can't be recovered, they're sad:",2021-04-09T18:16:55Z,0,en,1
2d57e12a-2ed3-49b0-a9f5-039292a88780,whatsapp,primary_dataset,whatsapp,WhatsApp again why the mobile phone guy didn't get in at all?,2021-04-09T14:17:08Z,0,en,1
02243e9d-9c46-4c7a-ad4a-3b0d7f1b29ee,whatsapp,primary_dataset,whatsapp,The quality is getting worse. Please renew it a few days ago. We didn't get in like any other money.,2021-04-09T03:49:45Z,1,en,1
12ae65bf-2209-45b6-995c-bd07919ad6be,whatsapp,primary_dataset,whatsapp,"The longer it takes, the less privacy..and chats can be seen by a lot of people.",2021-04-08T21:09:04Z,0,en,1
0c4b934a-745c-48b1-9578-64fe9377b22b,whatsapp,primary_dataset,whatsapp,Please tell me whatsapp of me every time there's read whatsapp stops.,2021-04-08T20:31:33Z,0,en,1
48bd0a7f-cde2-4e07-a132-e9587b64b6b4,whatsapp,primary_dataset,whatsapp,"Please No. Whatsapp I was blocked by whatsapp, arrived data and files all deleted, disappointed, why now?",2021-04-08T19:49:04Z,0,en,1
954085a8-51e4-44d4-96e1-36f99ecb8331,whatsapp,primary_dataset,whatsapp,"What's with the group? If it's partloc, the other message doesn't come in.",2021-04-08T17:48:35Z,0,en,1
2415a835-0f66-4553-a938-35a6fdbe9835,whatsapp,primary_dataset,whatsapp,"I just delete the data, automatically delete all the data, which is the problem every day I have a chat, when I open the application all of a sudden the chat is gone all of a sudden I'm pissed off. Then what's the point of me setting up the chat every day?",2021-04-08T13:52:52Z,3,en,1
1d16ee41-10f0-445e-a55c-97115447f439,whatsapp,primary_dataset,whatsapp,"Why is it that when using cellular data messages cannot be sent, while other applications can be fixed immediately?",2021-04-08T11:55:10Z,0,en,1
45ae3f02-29df-416d-bda5-0c43ad0c019a,whatsapp,primary_dataset,whatsapp,"fontcolor="" # FFFF00""whatsapp fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00""whatsapp fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00""whatsapp fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00""Whatsapp fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" fontcolor="" fontcolor="" # FFFF00""Whatsapp fontcolor="" # FFFF00"" # FFFF00"" # FFFF00"" fontcolor="" fontcolor="" # FFFF00"" fontcolor="" fontcolor="" font"" # FFFF00"" # FFFF00"" # FFFF00"" font"" font"" font"" font"" font"" # FFFF00""00"" # FFFF00""00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00""is FFFF00"" fontcolor=""when FFFF FFFF00""when FFFF00"" font FFFF00"" font FFFF00"" font FFFF00""when FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font FFFF FFFF FFFF FFFF00"" FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" font FFFF00"" FFFF00"" FFFF00""00""00""",2021-04-08T10:53:53Z,0,en,1
e0fdf12f-f050-44ac-9ba5-3498c14ef94a,whatsapp,primary_dataset,whatsapp,"There's too many updates, but there's not much change.",2021-04-08T08:19:56Z,0,en,1
7e44a541-95ab-4f9a-afd4-bb979e956145,whatsapp,primary_dataset,whatsapp,What's wrong with you lately?,2021-04-08T06:42:20Z,0,en,1
98f71b5d-34ed-41c2-ae7e-1b01d22f19a5,whatsapp,primary_dataset,whatsapp,Whastapp does not view data,2021-04-07T03:47:54Z,0,en,1
53fe4d46-5bff-4d51-97f7-3ced4cfe8d9d,whatsapp,primary_dataset,whatsapp,I've been keeping track of applications from facebook. Every day updates. I don't know what's updated.,2021-04-06T22:58:30Z,0,en,1
b0df9035-2a3f-4f45-bf53-bdbbf5df3fa3,whatsapp,primary_dataset,whatsapp,"Bad! PRIVACY CAN'T DO ANY GOOD, MANY UNNOWN PEOPLE CAN CALL ME.",2021-04-06T21:36:44Z,18,en,1
3f71375f-0a96-43fb-b510-d3bdddcb2c3a,whatsapp,primary_dataset,whatsapp,"The privacy settings are incomplete! If there's an incoming message, the message is not 1 message received..suck!!!",2021-04-06T19:08:25Z,0,en,1
